Formatted Date,Temperature (C),Humidity
2016-04-21 22:00:00.000 +0200,10.28,0.6
2016-04-21 23:00:00.000 +0200,8.69,0.64
2016-04-22 00:00:00.000 +0200,8.09,0.62
2016-04-22 01:00:00.000 +0200,7.00,0.65
2016-04-22 02:00:00.000 +0200,6.66,0.66
2016-04-22 03:00:00.000 +0200,5.96,0.69
2016-04-22 04:00:00.000 +0200,5.31,0.74
2016-04-22 05:00:00.000 +0200,3.75,0.78
2016-04-22 06:00:00.000 +0200,3.76,0.83
2016-04-22 07:00:00.000 +0200,7.04,0.73
2016-04-22 08:00:00.000 +0200,9.96,0.62
2016-04-22 09:00:00.000 +0200,13.89,0.51
2016-04-22 10:00:00.000 +0200,17.18,0.43
2016-04-22 11:00:00.000 +0200,18.70,0.37
2016-04-22 12:00:00.000 +0200,20.02,0.32
2016-04-22 13:00:00.000 +0200,21.16,0.3
2016-04-22 14:00:00.000 +0200,22.18,0.32
2016-04-22 15:00:00.000 +0200,22.80,0.31
2016-04-22 16:00:00.000 +0200,22.73,0.29
2016-04-22 17:00:00.000 +0200,21.29,0.31
2016-04-22 18:00:00.000 +0200,20.07,0.35
2016-04-22 19:00:00.000 +0200,18.91,0.35
2016-04-22 20:00:00.000 +0200,16.37,0.41
2016-04-22 21:00:00.000 +0200,13.84,0.52
2016-04-22 22:00:00.000 +0200,13.25,0.55
2016-04-22 23:00:00.000 +0200,11.25,0.63
2016-04-23 00:00:00.000 +0200,10.38,0.67
2016-04-23 01:00:00.000 +0200,9.27,0.72
2016-04-23 02:00:00.000 +0200,9.06,0.73
2016-04-23 03:00:00.000 +0200,7.60,0.83
2016-04-23 04:00:00.000 +0200,6.56,0.86
2016-04-23 05:00:00.000 +0200,6.84,0.84
2016-04-23 06:00:00.000 +0200,5.93,0.86
2016-04-23 07:00:00.000 +0200,9.67,0.77
2016-04-23 08:00:00.000 +0200,12.14,0.71
2016-04-23 09:00:00.000 +0200,13.47,0.64
2016-04-23 10:00:00.000 +0200,17.72,0.49
2016-04-23 11:00:00.000 +0200,20.01,0.39
2016-04-23 12:00:00.000 +0200,21.04,0.32
2016-04-23 13:00:00.000 +0200,22.15,0.28
2016-04-23 14:00:00.000 +0200,22.73,0.31
2016-04-23 15:00:00.000 +0200,23.73,0.29
2016-04-23 16:00:00.000 +0200,22.78,0.27
2016-04-23 17:00:00.000 +0200,22.15,0.3
2016-04-23 18:00:00.000 +0200,20.02,0.44
2016-04-23 19:00:00.000 +0200,18.74,0.44
2016-04-23 20:00:00.000 +0200,16.38,0.52
2016-04-23 21:00:00.000 +0200,15.92,0.59
2016-04-23 22:00:00.000 +0200,14.90,0.63
2016-04-23 23:00:00.000 +0200,13.43,0.85
2016-04-24 00:00:00.000 +0200,12.80,0.89
2016-04-24 01:00:00.000 +0200,13.79,0.75
2016-04-24 02:00:00.000 +0200,12.33,0.9
2016-04-24 03:00:00.000 +0200,12.15,0.93
2016-04-24 04:00:00.000 +0200,12.13,0.93
2016-04-24 05:00:00.000 +0200,12.17,0.93
2016-04-24 06:00:00.000 +0200,12.06,0.93
2016-04-24 07:00:00.000 +0200,12.08,0.99
2016-04-24 08:00:00.000 +0200,12.12,0.99
2016-04-24 09:00:00.000 +0200,11.93,0.99
2016-04-24 10:00:00.000 +0200,10.79,0.93
2016-04-24 11:00:00.000 +0200,8.98,0.93
2016-04-24 12:00:00.000 +0200,7.78,0.95
2016-04-24 13:00:00.000 +0200,7.78,0.95
2016-04-24 14:00:00.000 +0200,8.87,0.82
2016-04-24 15:00:00.000 +0200,8.89,0.82
2016-04-24 16:00:00.000 +0200,8.84,0.82
2016-04-24 17:00:00.000 +0200,7.93,0.86
2016-04-24 18:00:00.000 +0200,7.31,0.91
2016-04-24 19:00:00.000 +0200,7.27,0.91
2016-04-24 20:00:00.000 +0200,7.08,0.92
2016-04-24 21:00:00.000 +0200,7.17,0.92
2016-04-24 22:00:00.000 +0200,6.64,0.95
2016-04-24 23:00:00.000 +0200,6.11,0.94
2016-04-25 00:00:00.000 +0200,6.08,0.92
2016-04-25 01:00:00.000 +0200,5.58,0.92
2016-04-25 02:00:00.000 +0200,5.57,0.92
2016-04-25 03:00:00.000 +0200,5.58,0.88
2016-04-25 04:00:00.000 +0200,5.56,0.88
2016-04-25 05:00:00.000 +0200,5.46,0.89
2016-04-25 06:00:00.000 +0200,5.02,0.91
2016-04-25 07:00:00.000 +0200,6.04,0.85
2016-04-25 08:00:00.000 +0200,5.99,0.86
2016-04-25 09:00:00.000 +0200,6.09,0.85
2016-04-25 10:00:00.000 +0200,7.16,0.78
2016-04-25 11:00:00.000 +0200,6.89,0.81
2016-04-25 12:00:00.000 +0200,7.07,0.79
2016-04-25 13:00:00.000 +0200,6.02,0.86
2016-04-25 14:00:00.000 +0200,6.11,0.87
2016-04-25 15:00:00.000 +0200,6.21,0.86
2016-04-25 16:00:00.000 +0200,7.24,0.85
2016-04-25 17:00:00.000 +0200,7.20,0.78
2016-04-25 18:00:00.000 +0200,7.82,0.75
2016-04-25 19:00:00.000 +0200,7.27,0.78
2016-04-25 20:00:00.000 +0200,6.09,0.84
2016-04-25 21:00:00.000 +0200,4.95,0.92
2016-04-25 22:00:00.000 +0200,4.37,0.88
2016-04-25 23:00:00.000 +0200,3.76,0.92
2016-04-26 00:00:00.000 +0200,2.71,0.91
2016-04-26 01:00:00.000 +0200,2.06,0.92
2016-04-26 02:00:00.000 +0200,2.96,0.9
2016-04-26 03:00:00.000 +0200,3.03,0.89
2016-04-26 04:00:00.000 +0200,2.06,0.89
2016-04-26 05:00:00.000 +0200,1.04,0.9
2016-04-26 06:00:00.000 +0200,0.88,0.92
2016-04-26 07:00:00.000 +0200,2.56,0.83
2016-04-26 08:00:00.000 +0200,5.68,0.77
2016-04-26 09:00:00.000 +0200,7.73,0.67
2016-04-26 10:00:00.000 +0200,9.98,0.46
2016-04-26 11:00:00.000 +0200,11.02,0.4
2016-04-26 12:00:00.000 +0200,12.24,0.46
2016-04-26 13:00:00.000 +0200,12.27,0.4
2016-04-26 14:00:00.000 +0200,12.78,0.34
2016-04-26 15:00:00.000 +0200,13.86,0.38
2016-04-26 16:00:00.000 +0200,13.91,0.41
2016-04-26 17:00:00.000 +0200,13.01,0.45
2016-04-26 18:00:00.000 +0200,12.89,0.44
2016-04-26 19:00:00.000 +0200,11.25,0.54
2016-04-26 20:00:00.000 +0200,8.37,0.63
2016-04-26 21:00:00.000 +0200,7.78,0.63
2016-04-26 22:00:00.000 +0200,6.16,0.72
2016-04-26 23:00:00.000 +0200,6.24,0.69
2016-04-27 00:00:00.000 +0200,6.19,0.7
2016-04-27 01:00:00.000 +0200,6.06,0.73
2016-04-27 02:00:00.000 +0200,5.57,0.74
2016-04-27 03:00:00.000 +0200,6.08,0.71
2016-04-27 04:00:00.000 +0200,5.58,0.73
2016-04-27 05:00:00.000 +0200,5.61,0.74
2016-04-27 06:00:00.000 +0200,5.12,0.82
2016-04-27 07:00:00.000 +0200,6.18,0.76
2016-04-27 08:00:00.000 +0200,6.15,0.81
2016-04-27 09:00:00.000 +0200,7.82,0.76
2016-04-27 10:00:00.000 +0200,10.02,0.76
2016-04-27 11:00:00.000 +0200,13.85,0.59
2016-04-27 12:00:00.000 +0200,15.97,0.45
2016-04-27 13:00:00.000 +0200,17.72,0.43
2016-04-27 14:00:00.000 +0200,18.71,0.39
2016-04-27 15:00:00.000 +0200,19.83,0.38
2016-04-27 16:00:00.000 +0200,18.46,0.42
2016-04-27 17:00:00.000 +0200,17.12,0.43
2016-04-27 18:00:00.000 +0200,8.68,0.93
2016-04-27 19:00:00.000 +0200,7.64,0.89
2016-04-27 20:00:00.000 +0200,7.30,0.87
2016-04-27 21:00:00.000 +0200,6.04,0.93
2016-04-27 22:00:00.000 +0200,5.97,0.89
2016-04-27 23:00:00.000 +0200,5.40,0.9
2016-04-28 00:00:00.000 +0200,5.42,0.86
2016-04-28 01:00:00.000 +0200,4.93,0.89
2016-04-28 02:00:00.000 +0200,4.96,0.87
2016-04-28 03:00:00.000 +0200,4.88,0.86
2016-04-28 04:00:00.000 +0200,4.33,0.89
2016-04-28 05:00:00.000 +0200,4.44,0.9
2016-04-28 06:00:00.000 +0200,4.81,0.87
2016-04-28 07:00:00.000 +0200,4.88,0.87
2016-04-28 08:00:00.000 +0200,6.81,0.82
2016-04-28 09:00:00.000 +0200,7.15,0.71
2016-04-28 10:00:00.000 +0200,8.79,0.66
2016-04-28 11:00:00.000 +0200,9.80,0.62
2016-04-28 12:00:00.000 +0200,11.11,0.6
2016-04-28 13:00:00.000 +0200,12.71,0.58
2016-04-28 14:00:00.000 +0200,12.61,0.58
2016-04-28 15:00:00.000 +0200,12.73,0.59
2016-04-28 16:00:00.000 +0200,13.79,0.55
2016-04-28 17:00:00.000 +0200,13.68,0.58
2016-04-28 18:00:00.000 +0200,13.75,0.64
2016-04-28 19:00:00.000 +0200,12.73,0.64
2016-04-28 20:00:00.000 +0200,11.99,0.71
2016-04-28 21:00:00.000 +0200,10.00,0.82
2016-04-28 22:00:00.000 +0200,9.86,0.83
2016-04-28 23:00:00.000 +0200,9.44,0.85
2016-04-29 00:00:00.000 +0200,9.31,0.89
2016-04-29 01:00:00.000 +0200,9.31,0.86
2016-04-29 02:00:00.000 +0200,8.83,0.89
2016-04-29 03:00:00.000 +0200,8.75,0.89
2016-04-29 04:00:00.000 +0200,8.24,0.89
2016-04-29 05:00:00.000 +0200,7.75,0.96
2016-04-29 06:00:00.000 +0200,7.71,0.96
2016-04-29 07:00:00.000 +0200,7.71,0.96
2016-04-29 08:00:00.000 +0200,8.62,0.91
2016-04-29 09:00:00.000 +0200,8.82,0.89
2016-04-29 10:00:00.000 +0200,10.95,0.81
2016-04-29 11:00:00.000 +0200,11.78,0.82
2016-04-29 12:00:00.000 +0200,12.17,0.8
2016-04-29 13:00:00.000 +0200,12.24,0.74
2016-04-29 14:00:00.000 +0200,12.76,0.71
2016-04-29 15:00:00.000 +0200,12.29,0.73
2016-04-29 16:00:00.000 +0200,12.82,0.76
2016-04-29 17:00:00.000 +0200,12.95,0.74
2016-04-29 18:00:00.000 +0200,12.33,0.73
2016-04-29 19:00:00.000 +0200,11.25,0.79
2016-04-29 20:00:00.000 +0200,10.23,0.84
2016-04-29 21:00:00.000 +0200,7.85,0.95
2016-04-29 22:00:00.000 +0200,7.18,0.96
2016-04-29 23:00:00.000 +0200,6.39,0.96
2016-04-03 00:00:00.000 +0200,7.57,0.53
2016-04-03 01:00:00.000 +0200,5.51,0.67
2016-04-03 02:00:00.000 +0200,5.13,0.68
2016-04-03 03:00:00.000 +0200,4.40,0.7
2016-04-03 04:00:00.000 +0200,4.35,0.7
2016-04-03 05:00:00.000 +0200,3.87,0.7
2016-04-03 06:00:00.000 +0200,3.79,0.7
2016-04-03 07:00:00.000 +0200,4.96,0.7
2016-04-03 08:00:00.000 +0200,9.44,0.66
2016-04-03 09:00:00.000 +0200,12.13,0.57
2016-04-03 10:00:00.000 +0200,13.89,0.58
2016-04-03 11:00:00.000 +0200,15.99,0.51
2016-04-03 12:00:00.000 +0200,17.76,0.5
2016-04-03 13:00:00.000 +0200,18.86,0.47
2016-04-03 14:00:00.000 +0200,20.12,0.43
2016-04-03 15:00:00.000 +0200,21.08,0.42
2016-04-03 16:00:00.000 +0200,22.13,0.39
2016-04-03 17:00:00.000 +0200,21.21,0.41
2016-04-03 18:00:00.000 +0200,20.04,0.45
2016-04-03 19:00:00.000 +0200,17.27,0.54
2016-04-03 20:00:00.000 +0200,16.17,0.58
2016-04-03 21:00:00.000 +0200,13.73,0.65
2016-04-03 22:00:00.000 +0200,13.76,0.63
2016-04-03 23:00:00.000 +0200,11.83,0.66
2016-04-30 00:00:00.000 +0200,6.51,0.96
2016-04-30 01:00:00.000 +0200,7.48,1
2016-04-30 02:00:00.000 +0200,7.29,0.99
2016-04-30 03:00:00.000 +0200,6.30,0.96
2016-04-30 04:00:00.000 +0200,4.75,1
2016-04-30 05:00:00.000 +0200,4.02,0.99
2016-04-30 06:00:00.000 +0200,3.64,1
2016-04-30 07:00:00.000 +0200,6.96,1
2016-04-30 08:00:00.000 +0200,10.72,0.92
2016-04-30 09:00:00.000 +0200,13.71,0.73
2016-04-30 10:00:00.000 +0200,14.91,0.61
2016-04-30 11:00:00.000 +0200,15.04,0.59
2016-04-30 12:00:00.000 +0200,15.16,0.59
2016-04-30 13:00:00.000 +0200,15.16,0.61
2016-04-30 14:00:00.000 +0200,16.23,0.56
2016-04-30 15:00:00.000 +0200,17.24,0.52
2016-04-30 16:00:00.000 +0200,17.24,0.53
2016-04-30 17:00:00.000 +0200,17.18,0.51
2016-04-30 18:00:00.000 +0200,17.18,0.58
2016-04-30 19:00:00.000 +0200,13.98,0.67
2016-04-30 20:00:00.000 +0200,12.45,0.72
2016-04-30 21:00:00.000 +0200,8.96,0.92
2016-04-30 22:00:00.000 +0200,9.88,0.83
2016-04-30 23:00:00.000 +0200,8.78,0.93
2016-04-04 00:00:00.000 +0200,11.60,0.65
2016-04-04 01:00:00.000 +0200,9.52,0.75
2016-04-04 02:00:00.000 +0200,10.36,0.67
2016-04-04 03:00:00.000 +0200,9.84,0.72
2016-04-04 04:00:00.000 +0200,8.27,0.77
2016-04-04 05:00:00.000 +0200,7.85,0.8
2016-04-04 06:00:00.000 +0200,7.67,0.77
2016-04-04 07:00:00.000 +0200,7.76,0.83
2016-04-04 08:00:00.000 +0200,10.79,0.73
2016-04-04 09:00:00.000 +0200,12.76,0.69
2016-04-04 10:00:00.000 +0200,17.24,0.63
2016-04-04 11:00:00.000 +0200,19.12,0.62
2016-04-04 12:00:00.000 +0200,22.18,0.43
2016-04-04 13:00:00.000 +0200,22.84,0.38
2016-04-04 14:00:00.000 +0200,23.92,0.33
2016-04-04 15:00:00.000 +0200,25.09,0.32
2016-04-04 16:00:00.000 +0200,25.07,0.33
2016-04-04 17:00:00.000 +0200,24.99,0.31
2016-04-04 18:00:00.000 +0200,22.87,0.37
2016-04-04 19:00:00.000 +0200,19.14,0.47
2016-04-04 20:00:00.000 +0200,17.49,0.58
2016-04-04 21:00:00.000 +0200,16.09,0.62
2016-04-04 22:00:00.000 +0200,16.58,0.58
2016-04-04 23:00:00.000 +0200,15.56,0.62
2016-04-05 00:00:00.000 +0200,13.85,0.69
2016-04-05 01:00:00.000 +0200,11.72,0.76
2016-04-05 02:00:00.000 +0200,12.98,0.68
2016-04-05 03:00:00.000 +0200,11.78,0.73
2016-04-05 04:00:00.000 +0200,11.73,0.68
2016-04-05 05:00:00.000 +0200,12.46,0.68
2016-04-05 06:00:00.000 +0200,11.27,0.76
2016-04-05 07:00:00.000 +0200,12.27,0.71
2016-04-05 08:00:00.000 +0200,13.92,0.67
2016-04-05 09:00:00.000 +0200,17.89,0.55
2016-04-05 10:00:00.000 +0200,21.07,0.46
2016-04-05 11:00:00.000 +0200,22.57,0.4
2016-04-05 12:00:00.000 +0200,24.91,0.32
2016-04-05 13:00:00.000 +0200,26.06,0.28
2016-04-05 14:00:00.000 +0200,25.92,0.3
2016-04-05 15:00:00.000 +0200,26.11,0.31
2016-04-05 16:00:00.000 +0200,25.12,0.32
2016-04-05 17:00:00.000 +0200,24.04,0.39
2016-04-05 18:00:00.000 +0200,22.92,0.47
2016-04-05 19:00:00.000 +0200,21.25,0.45
2016-04-05 20:00:00.000 +0200,19.09,0.52
2016-04-05 21:00:00.000 +0200,17.74,0.59
2016-04-05 22:00:00.000 +0200,17.58,0.58
2016-04-05 23:00:00.000 +0200,16.36,0.64
2016-04-06 00:00:00.000 +0200,15.37,0.66
2016-04-06 01:00:00.000 +0200,14.49,0.66
2016-04-06 02:00:00.000 +0200,13.31,0.73
2016-04-06 03:00:00.000 +0200,13.25,0.72
2016-04-06 04:00:00.000 +0200,12.34,0.75
2016-04-06 05:00:00.000 +0200,10.92,0.8
2016-04-06 06:00:00.000 +0200,12.16,0.72
2016-04-06 07:00:00.000 +0200,12.28,0.74
2016-04-06 08:00:00.000 +0200,15.86,0.68
2016-04-06 09:00:00.000 +0200,18.85,0.52
2016-04-06 10:00:00.000 +0200,20.97,0.49
2016-04-06 11:00:00.000 +0200,22.01,0.39
2016-04-06 12:00:00.000 +0200,22.76,0.38
2016-04-06 13:00:00.000 +0200,24.84,0.34
2016-04-06 14:00:00.000 +0200,24.75,0.33
2016-04-06 15:00:00.000 +0200,24.88,0.34
2016-04-06 16:00:00.000 +0200,23.91,0.41
2016-04-06 17:00:00.000 +0200,23.88,0.43
2016-04-06 18:00:00.000 +0200,22.78,0.48
2016-04-06 19:00:00.000 +0200,20.02,0.56
2016-04-06 20:00:00.000 +0200,18.18,0.58
2016-04-06 21:00:00.000 +0200,17.17,0.63
2016-04-06 22:00:00.000 +0200,16.04,0.65
2016-04-06 23:00:00.000 +0200,14.61,0.68
2016-04-07 00:00:00.000 +0200,13.26,0.74
2016-04-07 01:00:00.000 +0200,12.06,0.77
2016-04-07 02:00:00.000 +0200,11.83,0.78
2016-04-07 03:00:00.000 +0200,11.59,0.74
2016-04-07 04:00:00.000 +0200,11.52,0.74
2016-04-07 05:00:00.000 +0200,10.68,0.81
2016-04-07 06:00:00.000 +0200,10.07,0.82
2016-04-07 07:00:00.000 +0200,12.07,0.75
2016-04-07 08:00:00.000 +0200,12.78,0.77
2016-04-07 09:00:00.000 +0200,16.00,0.67
2016-04-07 10:00:00.000 +0200,17.11,0.63
2016-04-07 11:00:00.000 +0200,20.74,0.54
2016-04-07 12:00:00.000 +0200,22.59,0.45
2016-04-07 13:00:00.000 +0200,23.84,0.45
2016-04-07 14:00:00.000 +0200,24.92,0.41
2016-04-07 15:00:00.000 +0200,24.97,0.42
2016-04-07 16:00:00.000 +0200,24.97,0.44
2016-04-07 17:00:00.000 +0200,24.53,0.43
2016-04-07 18:00:00.000 +0200,23.86,0.41
2016-04-07 19:00:00.000 +0200,22.15,0.47
2016-04-07 20:00:00.000 +0200,20.21,0.55
2016-04-07 21:00:00.000 +0200,18.72,0.61
2016-04-07 22:00:00.000 +0200,18.82,0.59
2016-04-07 23:00:00.000 +0200,17.91,0.65
2016-04-08 00:00:00.000 +0200,18.13,0.66
2016-04-08 01:00:00.000 +0200,17.07,0.73
2016-04-08 02:00:00.000 +0200,16.59,0.73
2016-04-08 03:00:00.000 +0200,14.93,0.8
2016-04-08 04:00:00.000 +0200,15.62,0.72
2016-04-08 05:00:00.000 +0200,15.36,0.75
2016-04-08 06:00:00.000 +0200,14.98,0.78
2016-04-08 07:00:00.000 +0200,13.92,0.83
2016-04-08 08:00:00.000 +0200,14.98,0.83
2016-04-08 09:00:00.000 +0200,16.02,0.78
2016-04-08 10:00:00.000 +0200,17.13,0.72
2016-04-08 11:00:00.000 +0200,17.86,0.7
2016-04-08 12:00:00.000 +0200,18.80,0.68
2016-04-08 13:00:00.000 +0200,18.80,0.65
2016-04-08 14:00:00.000 +0200,17.34,0.74
2016-04-08 15:00:00.000 +0200,16.30,0.85
2016-04-08 16:00:00.000 +0200,16.26,0.86
2016-04-08 17:00:00.000 +0200,17.17,0.81
2016-04-08 18:00:00.000 +0200,16.07,0.87
2016-04-08 19:00:00.000 +0200,16.00,0.87
2016-04-08 20:00:00.000 +0200,15.08,0.87
2016-04-08 21:00:00.000 +0200,14.89,0.87
2016-04-08 22:00:00.000 +0200,14.82,0.91
2016-04-08 23:00:00.000 +0200,13.92,0.96
2016-04-09 00:00:00.000 +0200,13.73,0.96
2016-04-09 01:00:00.000 +0200,12.69,0.96
2016-04-09 02:00:00.000 +0200,12.69,0.96
2016-04-09 03:00:00.000 +0200,12.06,0.96
2016-04-09 04:00:00.000 +0200,11.53,0.96
2016-04-09 05:00:00.000 +0200,11.03,0.96
2016-04-09 06:00:00.000 +0200,10.99,0.93
2016-04-09 07:00:00.000 +0200,10.97,0.93
2016-04-09 08:00:00.000 +0200,10.98,0.94
2016-04-09 09:00:00.000 +0200,10.97,0.93
2016-04-09 10:00:00.000 +0200,12.07,0.86
2016-04-09 11:00:00.000 +0200,12.12,0.87
2016-04-09 12:00:00.000 +0200,12.13,0.92
2016-04-09 13:00:00.000 +0200,13.72,0.83
2016-04-09 14:00:00.000 +0200,13.91,0.82
2016-04-09 15:00:00.000 +0200,13.77,0.83
2016-04-09 16:00:00.000 +0200,14.77,0.73
2016-04-09 17:00:00.000 +0200,13.87,0.77
2016-04-09 18:00:00.000 +0200,12.71,0.77
2016-04-09 19:00:00.000 +0200,12.64,0.77
2016-04-09 20:00:00.000 +0200,12.10,0.8
2016-04-09 21:00:00.000 +0200,12.04,0.75
2016-04-09 22:00:00.000 +0200,11.53,0.8
2016-04-09 23:00:00.000 +0200,10.55,0.81
2016-08-01 00:00:00.000 +0200,21.71,0.76
2016-08-01 01:00:00.000 +0200,20.62,0.81
2016-08-01 02:00:00.000 +0200,21.21,0.8
2016-08-01 03:00:00.000 +0200,19.88,0.88
2016-08-01 04:00:00.000 +0200,19.82,0.88
2016-08-01 05:00:00.000 +0200,19.74,0.89
2016-08-01 06:00:00.000 +0200,18.84,0.93
2016-08-01 07:00:00.000 +0200,19.93,0.88
2016-08-01 08:00:00.000 +0200,21.08,0.87
2016-08-01 09:00:00.000 +0200,22.24,0.81
2016-08-01 10:00:00.000 +0200,22.80,0.78
2016-08-01 11:00:00.000 +0200,25.08,0.72
2016-08-01 12:00:00.000 +0200,26.04,0.6
2016-08-01 13:00:00.000 +0200,27.15,0.54
2016-08-01 14:00:00.000 +0200,27.08,0.56
2016-08-01 15:00:00.000 +0200,27.22,0.6
2016-08-01 16:00:00.000 +0200,27.24,0.56
2016-08-01 17:00:00.000 +0200,26.34,0.58
2016-08-01 18:00:00.000 +0200,26.04,0.6
2016-08-01 19:00:00.000 +0200,23.91,0.69
2016-08-01 20:00:00.000 +0200,23.91,0.67
2016-08-01 21:00:00.000 +0200,22.73,0.71
2016-08-01 22:00:00.000 +0200,22.15,0.71
2016-08-01 23:00:00.000 +0200,21.70,0.71
2016-08-10 00:00:00.000 +0200,21.38,0.72
2016-08-10 01:00:00.000 +0200,21.32,0.7
2016-08-10 02:00:00.000 +0200,19.36,0.81
2016-08-10 03:00:00.000 +0200,18.75,0.79
2016-08-10 04:00:00.000 +0200,17.76,0.81
2016-08-10 05:00:00.000 +0200,17.33,0.83
2016-08-10 06:00:00.000 +0200,17.27,0.87
2016-08-10 07:00:00.000 +0200,19.82,0.79
2016-08-10 08:00:00.000 +0200,21.84,0.74
2016-08-10 09:00:00.000 +0200,23.71,0.69
2016-08-10 10:00:00.000 +0200,25.88,0.6
2016-08-10 11:00:00.000 +0200,26.97,0.54
2016-08-10 12:00:00.000 +0200,28.68,0.51
2016-08-10 13:00:00.000 +0200,29.73,0.47
2016-08-10 14:00:00.000 +0200,30.63,0.42
2016-08-10 15:00:00.000 +0200,30.79,0.42
2016-08-10 16:00:00.000 +0200,28.59,0.47
2016-08-10 17:00:00.000 +0200,27.61,0.53
2016-08-10 18:00:00.000 +0200,22.46,0.62
2016-08-10 19:00:00.000 +0200,19.77,0.64
2016-08-10 20:00:00.000 +0200,17.41,0.75
2016-08-10 21:00:00.000 +0200,14.96,0.93
2016-08-10 22:00:00.000 +0200,14.91,0.93
2016-08-10 23:00:00.000 +0200,14.92,0.93
2016-08-11 00:00:00.000 +0200,14.38,0.93
2016-08-11 01:00:00.000 +0200,14.31,0.9
2016-08-11 02:00:00.000 +0200,13.81,0.91
2016-08-11 03:00:00.000 +0200,13.82,0.9
2016-08-11 04:00:00.000 +0200,13.82,0.86
2016-08-11 05:00:00.000 +0200,13.34,0.91
2016-08-11 06:00:00.000 +0200,12.80,0.95
2016-08-11 07:00:00.000 +0200,12.83,0.9
2016-08-11 08:00:00.000 +0200,13.81,0.9
2016-08-11 09:00:00.000 +0200,13.43,0.9
2016-08-11 10:00:00.000 +0200,14.03,0.92
2016-08-11 11:00:00.000 +0200,15.12,0.86
2016-08-11 12:00:00.000 +0200,15.07,0.86
2016-08-11 13:00:00.000 +0200,17.15,0.75
2016-08-11 14:00:00.000 +0200,16.96,0.77
2016-08-11 15:00:00.000 +0200,17.22,0.72
2016-08-11 16:00:00.000 +0200,17.20,0.72
2016-08-11 17:00:00.000 +0200,16.99,0.77
2016-08-11 18:00:00.000 +0200,16.09,0.87
2016-08-11 19:00:00.000 +0200,15.53,0.9
2016-08-11 20:00:00.000 +0200,14.97,0.93
2016-08-11 21:00:00.000 +0200,14.91,0.93
2016-08-11 22:00:00.000 +0200,14.86,0.9
2016-08-11 23:00:00.000 +0200,14.29,0.94
2016-08-12 00:00:00.000 +0200,14.19,0.93
2016-08-12 01:00:00.000 +0200,13.54,0.94
2016-08-12 02:00:00.000 +0200,12.08,0.96
2016-08-12 03:00:00.000 +0200,10.91,1
2016-08-12 04:00:00.000 +0200,10.34,1
2016-08-12 05:00:00.000 +0200,9.97,0.99
2016-08-12 06:00:00.000 +0200,9.82,1
2016-08-12 07:00:00.000 +0200,12.02,1
2016-08-12 08:00:00.000 +0200,14.70,0.85
2016-08-12 09:00:00.000 +0200,17.09,0.72
2016-08-12 10:00:00.000 +0200,17.78,0.64
2016-08-12 11:00:00.000 +0200,18.87,0.49
2016-08-12 12:00:00.000 +0200,20.00,0.45
2016-08-12 13:00:00.000 +0200,21.06,0.46
2016-08-12 14:00:00.000 +0200,21.10,0.4
2016-08-12 15:00:00.000 +0200,22.22,0.33
2016-08-12 16:00:00.000 +0200,22.24,0.38
2016-08-12 17:00:00.000 +0200,21.99,0.37
2016-08-12 18:00:00.000 +0200,21.18,0.41
2016-08-12 19:00:00.000 +0200,19.97,0.52
2016-08-12 20:00:00.000 +0200,16.36,0.74
2016-08-12 21:00:00.000 +0200,13.94,0.82
2016-08-12 22:00:00.000 +0200,13.29,0.85
2016-08-12 23:00:00.000 +0200,12.48,0.86
2016-08-13 00:00:00.000 +0200,11.58,0.9
2016-08-13 01:00:00.000 +0200,11.04,0.89
2016-08-13 02:00:00.000 +0200,10.79,0.87
2016-08-13 03:00:00.000 +0200,10.04,0.93
2016-08-13 04:00:00.000 +0200,9.53,0.96
2016-08-13 05:00:00.000 +0200,8.99,0.95
2016-08-13 06:00:00.000 +0200,10.21,0.93
2016-08-13 07:00:00.000 +0200,13.87,0.9
2016-08-13 08:00:00.000 +0200,14.98,0.82
2016-08-13 09:00:00.000 +0200,17.27,0.72
2016-08-13 10:00:00.000 +0200,20.02,0.57
2016-08-13 11:00:00.000 +0200,21.94,0.46
2016-08-13 12:00:00.000 +0200,22.24,0.49
2016-08-13 13:00:00.000 +0200,22.24,0.43
2016-08-13 14:00:00.000 +0200,22.34,0.44
2016-08-13 15:00:00.000 +0200,23.84,0.39
2016-08-13 16:00:00.000 +0200,22.87,0.48
2016-08-13 17:00:00.000 +0200,22.86,0.43
2016-08-13 18:00:00.000 +0200,22.80,0.48
2016-08-13 19:00:00.000 +0200,22.24,0.53
2016-08-13 20:00:00.000 +0200,19.11,0.66
2016-08-13 21:00:00.000 +0200,17.22,0.81
2016-08-13 22:00:00.000 +0200,16.60,0.87
2016-08-13 23:00:00.000 +0200,16.05,0.84
2016-08-14 00:00:00.000 +0200,15.39,0.87
2016-08-14 01:00:00.000 +0200,14.36,0.9
2016-08-14 02:00:00.000 +0200,13.95,0.92
2016-08-14 03:00:00.000 +0200,12.71,0.96
2016-08-14 04:00:00.000 +0200,12.69,0.96
2016-08-14 05:00:00.000 +0200,12.79,0.95
2016-08-14 06:00:00.000 +0200,12.67,0.96
2016-08-14 07:00:00.000 +0200,15.94,0.87
2016-08-14 08:00:00.000 +0200,18.62,0.84
2016-08-14 09:00:00.000 +0200,22.20,0.68
2016-08-14 10:00:00.000 +0200,23.84,0.62
2016-08-14 11:00:00.000 +0200,24.80,0.5
